"date","par.mean","par.min","par.max"
2008-07-27 12:00:00,40.3045891895521,0.554,59.622
2008-07-28 12:00:00,48.6874444716692,2.154,58.33
2008-07-29 12:00:00,46.3157279389313,0.548,59.542
2008-07-30 12:00:00,56.0972422211106,31.294,59.436
2008-07-31 12:00:00,55.9913754152824,0.718,59.38
2008-08-01 12:00:00,56.3461854819187,16.48,59.348
2008-08-02 12:00:00,53.1755963206285,5.962,59.29
2008-08-03 12:00:00,52.1522995987062,10.9,59.06
2008-08-04 12:00:00,54.560618977283,2.986,58.936
2008-08-05 12:00:00,54.398724110007,0.608,58.74
2008-08-06 12:00:00,55.792041269505,14.318,57.75
2008-08-07 12:00:00,55.3773141703756,0.576,58.648
2008-08-08 12:00:00,49.0835494344461,9.738,58.486
2008-08-09 12:00:00,39.8958110481384,0.536,58.096
2008-08-10 12:00:00,50.5700183232643,0.568,57.798
2008-08-11 12:00:00,47.7106464443416,0.526,58.126
2008-08-12 12:00:00,43.2314443678243,0.534,57.59
2008-08-13 12:00:00,44.0862001926595,2.098,56.688
2008-08-14 12:00:00,38.4663746986167,0.52,56.954
2008-08-15 12:00:00,49.2594422095467,11.554,57.14
2008-08-16 12:00:00,43.1409844161203,0.61,57.586
2008-08-17 12:00:00,45.7969971786187,2.59,57.078
2008-08-18 12:00:00,29.2095444466875,0.508,55.21
2008-08-19 12:00:00,19.603519904094,0.508,54.826
2008-08-20 12:00:00,31.4596634284672,0.718,55.772
2008-08-21 12:00:00,23.7846143561124,0.498,55.546
2008-08-22 12:00:00,47.5420162541559,2.094,55.338
2008-08-23 12:00:00,50.003555343984,0.552,56.332
2008-08-24 12:00:00,52.7267673748408,11.318,56.266
2008-08-25 12:00:00,40.1227903113138,0.482,56.086
2008-08-26 12:00:00,47.2583633292116,0.53,55.814
2008-08-27 12:00:00,48.4300309076765,0.472,55.916
2008-08-28 12:00:00,45.0570094177967,0.464,55.558
2008-08-29 12:00:00,49.0137743195922,1.958,54.148
2008-08-30 12:00:00,41.4696250751519,0.512,53.9
2008-08-31 12:00:00,49.7963059707457,12.5,52.666
2008-09-01 12:00:00,47.4115224749144,0.538,53.984
2008-09-02 12:00:00,49.3719154877768,14.476,53.906
2008-09-03 12:00:00,49.8848165196654,0.964,54.704
2008-09-04 12:00:00,31.5536552790164,0.49,52.18
2008-09-05 12:00:00,32.1197978799216,1.85,54.396
2008-09-06 12:00:00,48.499304420134,0.48,53.99
2008-09-07 12:00:00,50.3268965888744,6.38,53.028
2008-09-08 12:00:00,47.9017912416799,0.532,53.168
2008-09-09 12:00:00,49.2696034220917,24.442,51.12
2008-09-10 12:00:00,45.5789612306553,0.498,52.934
2008-09-11 12:00:00,44.3314974862297,0.498,52.99
2008-09-12 12:00:00,48.9197610250674,1.824,52.81
2008-09-13 12:00:00,48.9329964158348,9.142,52.526
2008-09-14 12:00:00,48.5496850884575,5.616,52.196
2008-09-15 12:00:00,47.1755331443641,0.572,51.89
2008-09-16 12:00:00,48.071238084517,4.27,51.588
2008-09-17 12:00:00,39.8347038191082,0.4,51.342
2008-09-18 12:00:00,39.4788804200571,0.476,51.188
2008-09-19 12:00:00,40.1468892384433,0.4,51.198
2008-09-20 12:00:00,39.1193591568585,0.406,50.946
2008-09-21 12:00:00,38.2483527205292,0.788,50.61
2008-09-22 12:00:00,33.0257437894238,0.37,50.114
2008-09-23 12:00:00,27.8580163900494,1.592,49.41
2008-09-24 12:00:00,33.9487517974554,0.364,49.608
2008-09-25 12:00:00,43.105751616031,3.324,49.674
2008-09-26 12:00:00,34.6204567502293,0.394,48.462
2008-09-27 12:00:00,33.7550564516469,0.598,48.436
2008-09-28 12:00:00,36.7580057698697,0.446,48.838
2008-09-29 12:00:00,27.2567587108326,0.392,48.61
2008-09-30 12:00:00,20.2664408229525,1.526,48.196
2008-10-01 12:00:00,38.1675924252688,0.382,47.898
2008-10-02 12:00:00,40.2438642296527,1.518,48.074
2008-10-03 12:00:00,39.593870561828,0.388,47.658
2008-10-04 12:00:00,31.9757493218855,0.368,46.73
2008-10-05 12:00:00,31.8414146450202,0.386,47.078
2008-10-06 12:00:00,33.1405228547024,0.344,46.836
2008-10-07 12:00:00,36.043573334679,0.332,46.488
2008-10-08 12:00:00,33.5211050003127,0.364,45.836
2008-10-09 12:00:00,29.1873183535444,1.358,45.956
2008-10-10 12:00:00,28.5391633537435,0.31,45.642
2008-10-11 12:00:00,20.6161506171514,0.31,45.28
2008-10-12 12:00:00,29.5409510003997,0.304,45.11
2008-10-13 12:00:00,30.8635492225869,0.34,43.684
2008-10-14 12:00:00,39.0577731994314,1.524,44.738
2008-10-15 12:00:00,38.4802548098624,1.516,43.404
2008-10-16 12:00:00,39.8684324876683,1.34,44.178
2008-10-17 12:00:00,37.5794881576471,0.594,43.756
2008-10-18 12:00:00,29.1772513783228,1.224,43.638
2008-10-19 12:00:00,30.5722577936842,0.304,42.784
2008-10-20 12:00:00,35.7910568096825,4.616,42.868
2008-10-21 12:00:00,36.172175655385,0.378,42.752
2008-10-22 12:00:00,30.8733196648064,0.532,41.538
2008-10-23 12:00:00,25.4528752281233,1.114,41.79
2008-10-24 12:00:00,14.4898678762149,0.258,39.432
2008-10-25 12:00:00,23.4687993473342,1.128,41.252
2008-10-26 12:00:00,29.3343024586599,0.294,40.266
2008-10-27 12:00:00,35.535968929001,5.348,41.202
2008-10-28 12:00:00,28.976570893544,0.234,40.962
2008-10-29 12:00:00,33.4202299329345,6.766,40.428
2008-10-30 12:00:00,30.1960109589272,1.156,40.106
2008-10-31 12:00:00,20.5523512082462,0.32,38.024
2008-11-01 12:00:00,30.8690293072488,1.044,39.882
2008-11-02 12:00:00,26.8458485898115,0.238,38.902
2008-11-03 12:00:00,23.9799611505951,1.008,39.176
2008-11-04 12:00:00,25.4998848783939,0.218,39.006
2008-11-05 12:00:00,27.9656724011744,0.376,38.792
2008-11-06 12:00:00,32.4293991537614,0.442,38.534
2008-11-07 12:00:00,32.3510547716059,4.734,38.33
2008-11-08 12:00:00,29.1564670330826,0.306,37.858
2008-11-09 12:00:00,29.0283923421873,1.06,37.538
2008-11-10 12:00:00,30.6932623969722,1.076,37.506
2008-11-11 12:00:00,26.1509069859734,0.22,36.69
2008-11-12 12:00:00,26.3483222026899,0.258,36.918
2008-11-13 12:00:00,28.5755839042537,0.194,36.748
2008-11-14 12:00:00,28.2945961179262,1.57,36.454
2008-11-15 12:00:00,24.4677182147348,0.186,36.324
2008-11-16 12:00:00,26.6421951197684,2.858,36.184
2008-11-17 12:00:00,29.8796474768713,2.418,36.19
2008-11-18 12:00:00,22.5165320454179,0.204,35.694
2008-11-19 12:00:00,20.6516804343072,0.85,35.558
2008-11-20 12:00:00,25.9682792464271,1.25,35.306
2008-11-21 12:00:00,24.6690871853114,0.454,34.708
2008-11-22 12:00:00,17.0372501167119,0.21,34.72
2008-11-23 12:00:00,25.3611750403479,0.17,34.236
2008-11-24 12:00:00,22.077861924827,0.808,34.528
2008-11-25 12:00:00,24.9715632610201,0.194,33.784
2008-11-26 12:00:00,29.6879690489708,4.83,34.172
2008-11-27 12:00:00,28.9055786962959,9.54,34.22
2008-11-28 12:00:00,27.1809658939896,0.396,34.092
2008-11-29 12:00:00,26.0189981907839,0.16,33.838
2008-11-30 12:00:00,16.7251434737976,0.156,32.906
2008-12-01 12:00:00,14.2198221377448,0.162,31.572
2008-12-02 12:00:00,14.5385070665843,0.156,33.202
2008-12-03 12:00:00,26.6029174705432,4.046,33.266
2008-12-04 12:00:00,18.6066657702599,0.342,33.062
2008-12-05 12:00:00,24.0421719072631,0.736,32.972
2008-12-06 12:00:00,18.7321865996269,0.15,32.87
2008-12-07 12:00:00,25.0010382607891,0.748,32.296
2008-12-08 12:00:00,23.1942077154081,0.274,32.556
2008-12-09 12:00:00,21.701836980795,0.512,32.044
2008-12-10 12:00:00,24.4681567943079,0.534,32.344
2008-12-11 12:00:00,11.5967527054609,0.15,31.764
2008-12-12 12:00:00,14.1133286066921,0.708,32.188
2008-12-13 12:00:00,19.300130183122,3.26,31.82
2008-12-14 12:00:00,19.0715776189074,0.262,31.65
2008-12-15 12:00:00,20.6686633815856,0.148,31.95
2008-12-16 12:00:00,22.5491379921152,0.144,31.766
2008-12-17 12:00:00,25.0496453746809,0.772,32.168
2008-12-18 12:00:00,24.8138603005241,0.294,31.146
2008-12-19 12:00:00,26.2059342293394,0.698,32.152
2008-12-20 12:00:00,23.7976517526106,1.702,31.366
2008-12-21 12:00:00,23.9295736634929,0.692,31.884
2008-12-22 12:00:00,20.3484935347096,0.278,31.89
2008-12-23 12:00:00,20.6967073005565,0.45,31.334
2008-12-24 12:00:00,22.7194587162523,0.408,31.39
2008-12-25 12:00:00,26.1835573685519,0.208,31.908
2008-12-26 12:00:00,26.2816683782249,0.216,32.044
2008-12-27 12:00:00,24.8051640401146,0.194,31.634
2008-12-28 12:00:00,26.2559323036035,0.702,32.08
2008-12-29 12:00:00,23.5824830159294,0.148,32.068
2008-12-30 12:00:00,27.1649029696641,0.278,32.084
2008-12-31 12:00:00,26.368085950288,0.198,32.154
2009-01-01 12:00:00,19.5798696356377,0.188,31.704
2009-01-02 12:00:00,25.2631234271969,0.712,32.582
2009-01-03 12:00:00,23.2862206546553,0.164,32.424
2009-01-04 12:00:00,23.9698526663695,0.716,32.424
2009-01-05 12:00:00,26.6681339342918,0.2,32.554
2009-01-06 12:00:00,27.2388521252034,0.73,32.744
2009-01-07 12:00:00,19.353802204743,0.154,32.83
2009-01-08 12:00:00,27.6072386488874,0.744,33.078
2009-01-09 12:00:00,28.3520597144239,2.578,33.198
2009-01-10 12:00:00,26.2979434482817,1.458,32.988
2009-01-11 12:00:00,25.712836272803,0.266,33.482
2009-01-12 12:00:00,18.8407279302314,0.186,33.506
2009-01-13 12:00:00,15.7645789283341,0.76,33.03
2009-01-14 12:00:00,24.6102497965826,1.04,33.34
2009-01-15 12:00:00,16.4147394837114,0.272,33.116
2009-01-16 12:00:00,17.2497606617523,0.162,33.286
2009-01-17 12:00:00,24.3748203348477,0.346,34.18
2009-01-18 12:00:00,27.4985559517902,0.166,34.444
2009-01-19 12:00:00,23.6410079244828,0.186,34.198
2009-01-20 12:00:00,20.5052007451671,0.808,34.812
2009-01-21 12:00:00,20.2254768569994,0.198,35.078
2009-01-22 12:00:00,23.7457850837907,1.068,35.27
2009-01-23 12:00:00,29.7815181591537,0.34,35.586
2009-01-24 12:00:00,24.7158326351033,0.19,35.776
2009-01-25 12:00:00,27.3092119835632,0.182,36.056
2009-01-26 12:00:00,28.2002125261171,0.302,36.124
2009-01-27 12:00:00,28.8062290936005,0.202,36.414
2009-01-28 12:00:00,29.0190114699924,0.206,36.576
2009-01-29 12:00:00,23.9749152670664,0.89,36.876
2009-01-30 12:00:00,14.4870983639565,0.196,36.792
2009-01-31 12:00:00,28.3552306249474,3.268,37.5
2009-02-01 12:00:00,19.4170703772585,0.206,37.572
2009-02-02 12:00:00,18.4642181426576,0.23,37.318
2009-02-03 12:00:00,26.1411358391226,0.284,38.164
2009-02-04 12:00:00,24.8654385767238,0.212,38.308
2009-02-05 12:00:00,18.6143410958328,0.97,38.59
2009-02-06 12:00:00,27.1456376385352,3.986,38.326
2009-02-07 12:00:00,29.0797853397197,4.716,38.654
2009-02-08 12:00:00,33.645648021966,4.556,39.502
2009-02-09 12:00:00,34.6150916317904,3.514,39.754
2009-02-10 12:00:00,31.4100538430804,0.27,40.04
2009-02-11 12:00:00,33.8027875650288,1.976,40.296
2009-02-12 12:00:00,34.0952897957124,1.032,40.57
2009-02-13 12:00:00,34.887907696983,2.55,40.374
2009-02-14 12:00:00,24.4763744212744,1.086,41.11
2009-02-15 12:00:00,23.2562240786788,0.282,41.34
2009-02-16 12:00:00,31.9819057085859,1.114,41.226
2009-02-17 12:00:00,33.2987209527417,5.538,41.898
2009-02-18 12:00:00,27.2008801188042,0.25,42.252
2009-02-19 12:00:00,30.5132397865424,0.266,42.554
2009-02-20 12:00:00,35.5408966759486,5.834,42.8
2009-02-21 12:00:00,32.4557108820796,5.196,43.098
2009-02-22 12:00:00,34.7284228831187,3.812,43.068
2009-02-23 12:00:00,29.4726458865138,0.324,42.774
2009-02-24 12:00:00,32.3384811942058,0.562,43.65
2009-02-25 12:00:00,35.926910138588,1.25,43.976
2009-02-26 12:00:00,35.8630016529899,0.452,44.426
2009-02-27 12:00:00,38.3353271253287,6.48,44.826
2009-02-28 12:00:00,38.4747079299934,4.172,45.066
2009-03-01 12:00:00,26.9275161154771,0.288,44.624
2009-03-02 12:00:00,21.1526070869731,1.318,45.672
2009-03-03 12:00:00,29.5079924809457,0.33,45.91
2009-03-04 12:00:00,36.7239718711092,6.586,45.718
2009-03-05 12:00:00,39.3931058070162,5.95,46.566
2009-03-06 12:00:00,40.5212838800872,6.268,46.496
2009-03-07 12:00:00,40.9002335650397,2.838,47.136
2009-03-08 12:00:00,40.625154019514,8.692,47.098
2009-03-09 12:00:00,43.9823619987133,6.122,47.772
2009-03-10 12:00:00,42.6336863445614,4.36,48.012
2009-03-11 12:00:00,42.8859101111417,3.922,48.228
2009-03-12 12:00:00,38.558835673081,0.336,48.522
2009-03-13 12:00:00,38.5094421432817,0.56,48.774
2009-03-14 12:00:00,38.154634447543,0.668,49.042
2009-03-15 12:00:00,41.0358262544357,0.43,49.338
2009-03-16 12:00:00,42.6959535669982,0.51,49.78
2009-03-17 12:00:00,34.5617603849166,0.414,49.51
2009-03-18 12:00:00,44.282787296241,4.6,49.044
2009-03-19 12:00:00,36.5491784041707,9.324,46.628
2009-03-20 12:00:00,42.5187095153618,6.092,50.396
2009-03-21 12:00:00,38.0470515570629,0.434,50.374
2009-03-22 12:00:00,41.5401185453225,6.086,51.006
2009-03-23 12:00:00,46.0495653230724,1.706,51.362
2009-03-24 12:00:00,42.4709710945897,5.146,51.388
2009-03-25 12:00:00,38.8531828370637,1.666,50.966
2009-03-26 12:00:00,42.0375705423919,7.2,51.67
2009-03-27 12:00:00,43.9740049350461,9.902,49.638
2009-03-28 12:00:00,43.5196167532036,1.326,52.448
2009-03-29 12:00:00,28.8370502339279,0.518,51.46
2009-03-30 12:00:00,49.9394741251682,1.736,52.972
2009-03-31 12:00:00,34.7426402782462,2.014,52.046
2009-04-01 12:00:00,28.7846909953985,0.436,53.504
2009-04-02 12:00:00,35.4730525806321,0.416,52.85
2009-04-03 12:00:00,34.1987530317516,1.8,52.704
2009-04-04 12:00:00,49.6336520317848,0.57,53.938
2009-04-05 12:00:00,41.2703420587612,6.756,53.574
2009-04-06 12:00:00,37.9881839725653,0.434,54.162
2009-04-07 12:00:00,41.1125080298204,8.16,53.87
2009-04-08 12:00:00,49.4037443385158,6.86,55.206
2009-04-09 12:00:00,51.8598862682104,20.174,55.364
2009-04-10 12:00:00,42.1189727526451,9.76,54.176
2009-04-11 12:00:00,44.2115274017894,0.456,54.998
2009-04-12 12:00:00,48.6795010384647,8.502,55.22
2009-04-13 12:00:00,43.4431114086612,2.764,55.398
2009-04-14 12:00:00,28.2419035956965,0.564,53.38
2009-04-15 12:00:00,48.8899766995845,0.592,56.23
2009-04-16 12:00:00,49.7661711206574,10.78,56.416
2009-04-17 12:00:00,48.0311667555018,0.954,56.706
2009-04-18 12:00:00,53.0299130718429,11.146,56.844
2009-04-19 12:00:00,51.368189191926,17.04,55.658
2009-04-20 12:00:00,41.5424215561116,0.496,56.986
2009-04-21 12:00:00,50.2196617200321,16.26,56.808
2009-04-22 12:00:00,55.1845320009257,15.69,57.656
2009-04-23 12:00:00,55.500448393521,30.33,57.742
2009-04-24 12:00:00,55.4915104109962,8.612,57.876
2009-04-25 12:00:00,53.6680692536883,21.312,57.036
2009-04-26 12:00:00,55.4472887072383,17.208,56.934
2009-04-27 12:00:00,54.0766473589193,10.404,58.096
2009-04-28 12:00:00,55.8955331522286,51.766,56.704
2009-04-29 12:00:00,54.0046688452517,5.358,58.434
2009-04-30 12:00:00,55.2103938882064,17.328,58.616
2009-05-01 12:00:00,54.7167787226526,1.59,58.772
2009-05-02 12:00:00,55.2465037607621,7.696,58.808
2009-05-03 12:00:00,56.3730288270107,13.074,58.986
2009-05-04 12:00:00,51.5315269023003,5.182,59.08
2009-05-05 12:00:00,55.918521751565,12.118,57.854
2009-05-06 12:00:00,54.63320703321,1.37,59.268
2009-05-07 12:00:00,56.8062272160492,12.822,59.406
2009-05-08 12:00:00,57.0447405696301,11.638,59.51
2009-05-09 12:00:00,57.3095861085577,14.212,59.588
2009-05-10 12:00:00,57.1074998801489,0.664,59.648
2009-05-11 12:00:00,54.6703254188272,0.68,59.694
2009-05-12 12:00:00,41.1685083772442,2.216,59.762
2009-05-13 12:00:00,39.3555919624484,0.546,59.846
2009-05-15 12:00:00,49.9745258113958,0.548,60.026
2009-05-16 12:00:00,53.8348470941707,10.44,60.152
2009-05-17 12:00:00,53.243468051817,0.596,60.222
2009-05-18 12:00:00,36.2642628519528,0.558,59.102
2009-05-19 12:00:00,35.1670570827185,0.824,59.456
2009-05-20 12:00:00,29.8112058952328,0.558,59.11
2009-05-21 12:00:00,55.2310755353476,17.74,59.654
2009-05-22 12:00:00,42.1792659921768,0.57,59.84
2009-05-23 12:00:00,29.9696878850103,0.776,58.868
2009-05-24 12:00:00,38.4559106916704,0.562,59.944
2009-05-25 12:00:00,43.9456566297265,0.616,60.694
2009-05-26 12:00:00,49.071578532643,0.75,61.062
2009-05-27 12:00:00,50.0831652956286,0.572,60.062
2009-05-28 12:00:00,54.4472726658407,2.292,60.068
2009-05-29 12:00:00,41.0177520021153,0.58,60.19
2009-05-30 12:00:00,52.6293069273555,8.36,60.366
2009-05-31 12:00:00,51.5754349600172,0.57,61.568
2009-06-01 12:00:00,57.0667816286984,0.716,61.056
2009-06-02 12:00:00,54.5271917039604,0.662,61.758
2009-06-03 12:00:00,57.4846334291205,8.246,61.346
2009-06-04 12:00:00,45.6857549781862,0.72,60.442
2009-06-05 12:00:00,25.1973923917622,0.574,61.028
2009-06-06 12:00:00,52.3765334430577,3.734,60.662
2009-06-07 12:00:00,48.6121639380531,0.574,61.436
2009-06-08 12:00:00,55.4455191155456,11.58,61.228
2009-06-09 12:00:00,49.1326304142037,0.59,61.312
2009-06-10 12:00:00,56.9489994269282,2.928,61.204
2009-06-11 12:00:00,58.6259773828348,4.288,61.252
2009-06-12 12:00:00,52.8925900012971,0.816,61.114
2009-06-13 12:00:00,54.9677883961856,1.076,60.712
2009-06-14 12:00:00,55.1041759098165,0.694,60.892
2009-06-15 12:00:00,58.0540836617833,10.37,61.412
2009-06-16 12:00:00,54.8736027603165,0.598,61.304
2009-06-17 12:00:00,57.0582602421858,7.514,61.28
2009-06-18 12:00:00,54.0865230085927,0.66,61.46
2009-06-19 12:00:00,57.9983242711235,4.908,61.308
2009-06-20 12:00:00,57.8424375920817,6.364,61.114
2009-06-21 12:00:00,45.3524154608807,0.606,61.056
2009-06-22 12:00:00,54.9588613204567,2.338,61.126
2009-06-23 12:00:00,50.9990368213342,0.584,61.602
2009-06-24 12:00:00,58.0856344230632,12.528,61.166
2009-06-25 12:00:00,54.5594520836138,0.624,61.256
2009-06-26 12:00:00,46.5657826872786,0.676,60.692
2009-06-27 12:00:00,51.2734653376764,0.578,61.154
2009-06-28 12:00:00,39.1769330949038,0.608,61.008
2009-06-29 12:00:00,47.9549845673033,2.314,60.69
2009-06-30 12:00:00,31.8712078739591,0.572,62.246
2009-07-01 12:00:00,45.6124282147316,22.832,59.54
2009-07-02 12:00:00,49.9359312932418,0.574,61.004
2009-07-03 12:00:00,54.5168167980528,0.822,60.828
2009-07-04 12:00:00,57.642719904107,1.43,62.102
2009-07-05 12:00:00,49.8907239901715,0.608,60.948
2009-07-06 12:00:00,42.3559968564443,0.604,60.492
2009-07-07 12:00:00,36.4099107784377,0.576,60.666
2009-07-08 12:00:00,34.2976457177597,4.088,59.578
2009-07-09 12:00:00,43.9212483139701,0.59,60.546
2009-07-10 12:00:00,38.8147893392914,0.606,59.914
2009-07-11 12:00:00,57.9111262196379,5.326,61.31
2009-07-12 12:00:00,54.9402292566696,2.366,61.292
2009-07-13 12:00:00,54.7141932636274,2.244,60.614
2009-07-14 12:00:00,45.7252020700883,0.578,60.53
2009-07-15 12:00:00,54.1601211858905,2.294,59.95
2009-07-16 12:00:00,55.609733767812,1.004,60.508
2009-07-17 12:00:00,58.1521385105029,31.686,60.344
2009-07-18 12:00:00,53.131171116464,0.586,60.402
2009-07-19 12:00:00,52.8554681088008,0.654,60.246
2009-07-20 12:00:00,45.9756171252639,0.634,60.226
2009-07-21 12:00:00,35.6791993378137,0.564,59.444
2009-07-22 12:00:00,41.8660377207024,0.738,60.084
2009-07-23 12:00:00,54.6400136585191,0.56,60.14
2009-07-24 12:00:00,52.860838071456,2.264,58.82
2009-07-25 12:00:00,44.3203045010085,0.576,59.084
2009-07-26 12:00:00,55.222205574981,1.87,59.436
2009-07-27 12:00:00,36.7784193766909,0.554,59.594
2009-07-28 12:00:00,39.3317880715312,0.572,58.952
2009-07-29 12:00:00,45.9503668210483,0.63,58.946
2009-07-30 12:00:00,44.4085338607766,0.664,58.262
2009-07-31 12:00:00,54.7070891462259,2.202,58.092
2009-08-01 12:00:00,49.9578598895903,0.698,59.294
2009-08-02 12:00:00,56.6475524752475,39.036,59.182
2009-08-03 12:00:00,46.67856074483,0.554,59.12
2009-08-04 12:00:00,48.7026951574491,0.638,59.068
2009-08-05 12:00:00,48.9918374936386,0.556,58.87
2009-08-06 12:00:00,45.9660663084714,0.538,58.112
2009-08-07 12:00:00,49.1014406037933,2.154,58.66
2009-08-08 12:00:00,50.3059825336898,0.798,58.314
2009-08-09 12:00:00,55.4413879038266,10.524,57.32
2009-08-10 12:00:00,53.8613011995935,0.608,58.21
2009-08-11 12:00:00,54.8280662325685,10.736,58.124
2009-08-12 12:00:00,54.674678019592,0.592,58.042
2009-08-13 12:00:00,47.1797629129922,0.524,57.946
2009-08-14 12:00:00,41.0458019565355,0.578,57.788
2009-08-15 12:00:00,49.1671560236939,0.528,56.946
2009-08-16 12:00:00,54.1396539370901,5.458,56.42
2009-08-17 12:00:00,47.7108882107335,0.544,57.322
2009-08-18 12:00:00,53.5730157532727,11.378,56.56
2009-08-19 12:00:00,48.9328827621638,0.52,56.09
2009-08-20 12:00:00,53.2124982475019,2.174,56.934
2009-08-21 12:00:00,52.8774010961509,1.184,56.816
2009-08-22 12:00:00,49.3178674551726,0.74,56.622
2009-08-23 12:00:00,44.5187791045509,0.502,56.506
2009-08-24 12:00:00,38.9217423106515,0.496,56.164
2009-08-25 12:00:00,32.870174170377,1.99,54.88
2009-08-26 12:00:00,47.9364212026825,0.512,55.914
2009-08-27 12:00:00,47.2458743913626,6.768,55.818
2009-08-28 12:00:00,46.750300202413,0.504,55.702
2009-08-29 12:00:00,47.6697229573344,0.52,54.77
2009-08-30 12:00:00,50.419051939696,1.216,55.324
2009-08-31 12:00:00,39.1417340615557,0.464,54.976
2009-09-01 12:00:00,33.8991950798164,1.572,54.94
2009-09-02 12:00:00,28.9911438954467,0.452,54.202
2009-09-03 12:00:00,46.2213848312233,1.274,54.402
2009-09-04 12:00:00,34.0335597775055,0.458,53.18
2009-09-05 12:00:00,31.5230544953389,0.452,53.882
2009-09-06 12:00:00,38.3802356256572,0.45,53.944
2009-09-07 12:00:00,42.6206987134293,0.782,53.648
2009-09-08 12:00:00,44.8317684622311,0.572,53.606
2009-09-09 12:00:00,40.7868204855557,0.458,52.962
2009-09-10 12:00:00,37.2870008238848,0.544,53.044
2009-09-11 12:00:00,43.2043066809161,0.444,52.658
2009-09-12 12:00:00,39.4397818534108,1.434,52.072
2009-09-13 12:00:00,32.811760625071,0.422,52.202
2009-09-14 12:00:00,45.3379633437934,1.046,52.038
2009-09-15 12:00:00,47.2701596968728,0.602,52.17
2009-09-16 12:00:00,46.3657984017306,3.292,51.83
2009-09-17 12:00:00,44.5479963934658,1.688,51.652
2009-09-18 12:00:00,41.506631925093,0.474,51.084
2009-09-19 12:00:00,41.7295611837632,0.43,50.974
2009-09-20 12:00:00,42.0420385177326,0.39,50.884
2009-09-21 12:00:00,43.4389471589428,0.422,50.646
2009-09-22 12:00:00,39.8121280851995,0.392,50.476
2009-09-23 12:00:00,39.7034230232627,0.39,50.146
2009-09-24 12:00:00,44.3300469609542,1.612,49.914
2009-09-25 12:00:00,44.6377883911514,0.742,49.498
2009-09-26 12:00:00,41.1694933668035,1.548,49.458
2009-09-27 12:00:00,35.0084537125072,0.364,49.084
2009-09-28 12:00:00,43.7105668434919,0.432,48.63
2009-09-29 12:00:00,41.3238600752392,0.392,48.776
2009-09-30 12:00:00,37.9480562335155,0.426,47.63
2009-10-01 12:00:00,34.3431581227133,0.406,48.13
2009-10-02 12:00:00,37.9230174639468,0.36,47.664
2009-10-03 12:00:00,37.1353873914031,1.48,47.702
2009-10-04 12:00:00,37.4975510654326,0.402,47.348
2009-10-05 12:00:00,27.1511884340059,1.02,47.102
2009-10-06 12:00:00,38.959725075376,0.398,46.718
2009-10-17 12:00:00,28.7103925821576,0.282,43.778
2009-10-18 12:00:00,17.5923144643945,0.286,43.102
2009-10-19 12:00:00,31.1854067368085,1.22,43.492
2009-10-20 12:00:00,32.7160569044347,0.302,42.962
2009-10-21 12:00:00,35.239575473524,1.382,42.758
2009-10-22 12:00:00,36.2253965451896,0.354,42.568
2009-10-23 12:00:00,36.1379503966726,0.41,41.938
2009-10-24 12:00:00,32.2936271530059,0.258,41.912
2009-10-25 12:00:00,27.7580590350223,0.242,41.58
2009-10-26 12:00:00,34.1527930783625,0.67,41.392
2009-10-27 12:00:00,32.2288773961286,0.352,40.746
2009-10-28 12:00:00,31.2395243890643,1.084,40.82
2009-10-29 12:00:00,34.0748515332085,0.262,40.582
2009-10-30 12:00:00,32.9258270860406,1.068,40.292
2009-10-31 12:00:00,33.1352795940522,0.232,40.252
2009-11-01 12:00:00,29.0542962903755,0.342,39.806
2009-11-02 12:00:00,26.9659397879668,0.284,39.594
2009-11-03 12:00:00,26.7243715037162,0.318,39.048
2009-11-04 12:00:00,31.0435992447467,1.002,39.07
2009-11-05 12:00:00,28.4040785260734,0.324,37.898
2009-11-06 12:00:00,31.7688336732677,3.606,38.282
2009-11-07 12:00:00,28.5866924851792,0.304,37.758
2009-11-08 12:00:00,31.3754346560557,5.052,37.514
2009-11-09 12:00:00,27.8901299942376,0.204,37.648
2009-11-10 12:00:00,25.5425702056239,0.22,36.97
2009-11-11 12:00:00,20.7084540335502,0.92,37.01
2009-11-12 12:00:00,16.4615061359035,0.216,36.514
2009-11-13 12:00:00,17.9390668578734,0.902,36.916
2009-11-14 12:00:00,20.4524340332037,0.268,36.624
2009-11-15 12:00:00,25.6682526906367,0.884,36.406
2009-11-16 12:00:00,26.2646707844036,0.248,36.308
2009-11-17 12:00:00,26.4503033943723,1.982,35.922
2009-11-18 12:00:00,23.4480702038189,0.362,35.898
2009-11-19 12:00:00,27.0851444081838,0.178,35.316
2009-11-20 12:00:00,27.5302087061831,0.836,35.064
2009-11-21 12:00:00,23.873586069607,0.178,34.816
2009-11-22 12:00:00,19.7390267033364,0.582,34.424
2009-11-23 12:00:00,23.9565231056874,0.208,33.892
2009-11-24 12:00:00,23.1331350423756,0.264,33.942
2009-11-25 12:00:00,8.55830904150613,0.166,30.864
2009-11-26 12:00:00,21.6040448141132,0.184,34.048
2009-11-27 12:00:00,29.1532483252522,5.666,34.342
2009-11-28 12:00:00,25.7802148131913,0.226,33.918
2009-11-29 12:00:00,23.8763792755439,0.806,33.656
2009-11-30 12:00:00,25.928038168004,0.186,33.576
2009-12-01 12:00:00,23.3478788633238,0.456,33.386
2009-12-02 12:00:00,22.9724296516986,0.174,32.958
