adjPAR,dateTimeEST
0.042055762,6/16/22 23:40
0.042055762,6/16/22 23:40
0.042055762,6/16/22 23:40
0.042055762,6/16/22 23:40
0.042055762,6/16/22 23:40
0.042055762,6/16/22 23:40
0.042055762,6/16/22 23:40
0.042055762,6/16/22 23:40
0.042055762,6/16/22 23:40
0.042055762,6/16/22 23:50
0.042055762,6/16/22 23:50
0.042055762,6/16/22 23:50
0.042055762,6/16/22 23:50
0.042055762,6/16/22 23:50
0.042055762,6/16/22 23:50
0.042055762,6/16/22 23:50
0.042055762,6/16/22 23:50
0.042055762,6/16/22 23:50
0.042055762,6/16/22 23:50
0.042055762,6/17/22 0:00
0.042055762,6/17/22 0:00
0.042055762,6/17/22 0:00
0.042055762,6/17/22 0:00
0.042055762,6/17/22 0:00
0.042055762,6/17/22 0:00
0.042055762,6/17/22 0:00
0.042055762,6/17/22 0:00
0.042055762,6/17/22 0:00
0.042055762,6/17/22 0:00
0.042055762,6/17/22 0:10
0.042055762,6/17/22 0:10
0.042055762,6/17/22 0:10
0.042055762,6/17/22 0:10
0.042055762,6/17/22 0:10
0.042055762,6/17/22 0:10
0.042055762,6/17/22 0:10
0.042055762,6/17/22 0:10
0.042055762,6/17/22 0:10
0.042055762,6/17/22 0:10
0.042055762,6/17/22 0:20
0.042055762,6/17/22 0:20
0.042055762,6/17/22 0:20
0.042055762,6/17/22 0:20
0.042055762,6/17/22 0:20
0.042055762,6/17/22 0:20
0.042055762,6/17/22 0:20
0.042055762,6/17/22 0:20
0.042055762,6/17/22 0:20
0.042055762,6/17/22 0:20
0.042055762,6/17/22 0:30
0.042055762,6/17/22 0:30
0.042055762,6/17/22 0:30
0.042055762,6/17/22 0:30
0.042055762,6/17/22 0:30
0.042055762,6/17/22 0:30
0.042055762,6/17/22 0:30
0.042055762,6/17/22 0:30
0.042055762,6/17/22 0:30
0.042055762,6/17/22 0:30
0.042055762,6/17/22 0:40
0.042055762,6/17/22 0:40
0.042055762,6/17/22 0:40
0.042055762,6/17/22 0:40
0.042055762,6/17/22 0:40
0.042055762,6/17/22 0:40
0.042055762,6/17/22 0:40
0.042055762,6/17/22 0:40
0.042055762,6/17/22 0:40
0.042055762,6/17/22 0:40
0.042055762,6/17/22 0:50
0.042055762,6/17/22 0:50
0.042055762,6/17/22 0:50
0.042055762,6/17/22 0:50
0.042055762,6/17/22 0:50
0.042055762,6/17/22 0:50
0.042055762,6/17/22 0:50
0.042055762,6/17/22 0:50
0.042055762,6/17/22 0:50
0.042055762,6/17/22 0:50
0.042055762,6/17/22 1:00
0.042055762,6/17/22 1:00
0.042055762,6/17/22 1:00
0.042055762,6/17/22 1:00
0.042055762,6/17/22 1:00
0.042055762,6/17/22 1:00
0.042055762,6/17/22 1:00
0.042055762,6/17/22 1:00
0.042055762,6/17/22 1:00
0.042055762,6/17/22 1:00
0.042055762,6/17/22 1:10
0.042055762,6/17/22 1:10
0.042055762,6/17/22 1:10
0.042055762,6/17/22 1:10
0.042055762,6/17/22 1:10
0.042055762,6/17/22 1:10
0.042055762,6/17/22 1:10
0.042055762,6/17/22 1:10
0.042055762,6/17/22 1:10
0.042055762,6/17/22 1:10
0.042055762,6/17/22 1:20
0.042055762,6/17/22 1:20
0.042055762,6/17/22 1:20
0.042055762,6/17/22 1:20
0.042055762,6/17/22 1:20
0.042055762,6/17/22 1:20
0.042055762,6/17/22 1:20
0.042055762,6/17/22 1:20
0.042055762,6/17/22 1:20
0.042055762,6/17/22 1:20
0.042055762,6/17/22 1:30
0.042055762,6/17/22 1:30
0.042055762,6/17/22 1:30
0.042055762,6/17/22 1:30
0.042055762,6/17/22 1:30
0.042055762,6/17/22 1:30
0.042055762,6/17/22 1:30
0.042055762,6/17/22 1:30
0.042055762,6/17/22 1:30
0.042055762,6/17/22 1:30
0.042055762,6/17/22 1:40
0.042055762,6/17/22 1:40
0.042055762,6/17/22 1:40
0.042055762,6/17/22 1:40
0.042055762,6/17/22 1:40
0.042055762,6/17/22 1:40
0.042055762,6/17/22 1:40
0.042055762,6/17/22 1:40
0.042055762,6/17/22 1:40
0.042055762,6/17/22 1:40
0.042055762,6/17/22 1:50
0.042055762,6/17/22 1:50
0.042055762,6/17/22 1:50
0.042055762,6/17/22 1:50
0.042055762,6/17/22 1:50
0.042055762,6/17/22 1:50
0.042055762,6/17/22 1:50
0.042055762,6/17/22 1:50
0.042055762,6/17/22 1:50
0.042055762,6/17/22 1:50
0.042055762,6/17/22 2:00
0.042055762,6/17/22 2:00
0.042055762,6/17/22 2:00
0.042055762,6/17/22 2:00
0.042055762,6/17/22 2:00
0.042055762,6/17/22 2:00
0.042055762,6/17/22 2:00
0.042055762,6/17/22 2:00
0.042055762,6/17/22 2:00
0.042055762,6/17/22 2:00
0.042055762,6/17/22 2:10
0.042055762,6/17/22 2:10
0.042055762,6/17/22 2:10
0.042055762,6/17/22 2:10
0.042055762,6/17/22 2:10
0.042055762,6/17/22 2:10
0.042055762,6/17/22 2:10
0.042055762,6/17/22 2:10
0.042055762,6/17/22 2:10
0.042055762,6/17/22 2:10
0.042055762,6/17/22 2:20
0.042055762,6/17/22 2:20
0.042055762,6/17/22 2:20
0.042055762,6/17/22 2:20
0.042055762,6/17/22 2:20
0.042055762,6/17/22 2:20
0.042055762,6/17/22 2:20
0.042055762,6/17/22 2:20
0.042055762,6/17/22 2:20
0.042055762,6/17/22 2:20
0.042055762,6/17/22 2:30
0.042055762,6/17/22 2:30
0.042055762,6/17/22 2:30
0.042055762,6/17/22 2:30
0.042055762,6/17/22 2:30
0.042055762,6/17/22 2:30
0.042055762,6/17/22 2:30
0.042055762,6/17/22 2:30
0.042055762,6/17/22 2:30
0.042055762,6/17/22 2:30
0.042055762,6/17/22 2:40
0.042055762,6/17/22 2:40
0.042055762,6/17/22 2:40
0.042055762,6/17/22 2:40
0.042055762,6/17/22 2:40
0.042055762,6/17/22 2:40
0.042055762,6/17/22 2:40
0.042055762,6/17/22 2:40
0.042055762,6/17/22 2:40
0.042055762,6/17/22 2:40
0.042055762,6/17/22 2:50
0.042055762,6/17/22 2:50
0.042055762,6/17/22 2:50
0.042055762,6/17/22 2:50
0.042055762,6/17/22 2:50
0.042055762,6/17/22 2:50
0.042055762,6/17/22 2:50
0.042055762,6/17/22 2:50
0.042055762,6/17/22 2:50
0.042055762,6/17/22 2:50
0.042055762,6/17/22 3:00
0.042055762,6/17/22 3:00
0.042055762,6/17/22 3:00
0.042055762,6/17/22 3:00
0.042055762,6/17/22 3:00
0.042055762,6/17/22 3:00
0.042055762,6/17/22 3:00
0.042055762,6/17/22 3:00
0.042055762,6/17/22 3:00
0.042055762,6/17/22 3:00
0.042055762,6/17/22 3:10
0.042055762,6/17/22 3:10
0.042055762,6/17/22 3:10
0.042055762,6/17/22 3:10
0.042055762,6/17/22 3:10
0.042055762,6/17/22 3:10
0.042055762,6/17/22 3:10
0.042055762,6/17/22 3:10
0.042055762,6/17/22 3:10
0.042055762,6/17/22 3:10
0.042055762,6/17/22 3:20
0.042055762,6/17/22 3:20
0.042055762,6/17/22 3:20
0.042055762,6/17/22 3:20
0.042055762,6/17/22 3:20
0.042055762,6/17/22 3:20
0.042055762,6/17/22 3:20
0.042055762,6/17/22 3:20
0.042055762,6/17/22 3:20
0.042055762,6/17/22 3:20
0.042055762,6/17/22 3:30
0.042055762,6/17/22 3:30
0.042055762,6/17/22 3:30
0.042055762,6/17/22 3:30
0.042055762,6/17/22 3:30
0.042055762,6/17/22 3:30
0.042055762,6/17/22 3:30
0.042055762,6/17/22 3:30
0.042055762,6/17/22 3:30
0.042055762,6/17/22 3:31
0.042055762,6/17/22 3:40
0.042055762,6/17/22 3:40
0.042055762,6/17/22 3:40
0.042055762,6/17/22 3:40
0.042055762,6/17/22 3:40
0.042055762,6/17/22 3:40
0.042055762,6/17/22 3:40
0.042055762,6/17/22 3:40
0.042055762,6/17/22 3:40
0.042055762,6/17/22 3:41
0.042055762,6/17/22 3:50
0.042055762,6/17/22 3:50
0.042055762,6/17/22 3:50
0.042055762,6/17/22 3:50
0.042055762,6/17/22 3:50
0.042055762,6/17/22 3:50
0.042055762,6/17/22 3:50
0.042055762,6/17/22 3:50
0.042055762,6/17/22 3:51
0.042055762,6/17/22 3:51
0.042055762,6/17/22 4:00
0.042055762,6/17/22 4:00
0.042055762,6/17/22 4:00
0.042055762,6/17/22 4:00
0.042055762,6/17/22 4:00
0.042055762,6/17/22 4:00
0.042055762,6/17/22 4:00
0.042055762,6/17/22 4:01
0.042055762,6/17/22 4:01
0.042055762,6/17/22 4:01
0.042055762,6/17/22 4:10
0.042055762,6/17/22 4:10
0.042055762,6/17/22 4:10
0.042055762,6/17/22 4:10
0.042055762,6/17/22 4:10
0.042055762,6/17/22 4:10
0.042055762,6/17/22 4:11
0.042055762,6/17/22 4:11
0.042055762,6/17/22 4:11
0.042055762,6/17/22 4:11
0.042055762,6/17/22 4:20
0.042055762,6/17/22 4:20
0.042055762,6/17/22 4:20
0.042055762,6/17/22 4:20
0.042055762,6/17/22 4:20
0.042055762,6/17/22 4:21
0.042055762,6/17/22 4:21
0.042055762,6/17/22 4:21
0.042055762,6/17/22 4:21
0.042055762,6/17/22 4:21
0.042055762,6/17/22 4:30
0.042055762,6/17/22 4:30
0.042055762,6/17/22 4:30
0.042055762,6/17/22 4:30
0.042055762,6/17/22 4:31
0.042055762,6/17/22 4:31
0.042055762,6/17/22 4:31
0.042055762,6/17/22 4:31
0.042055762,6/17/22 4:31
0.042055762,6/17/22 4:31
0.042055762,6/17/22 4:40
0.042055762,6/17/22 4:40
0.042055762,6/17/22 4:40
0.042055762,6/17/22 4:41
0.042055762,6/17/22 4:41
0.042055762,6/17/22 4:41
0.042055762,6/17/22 4:41
0.042055762,6/17/22 4:41
0.042055762,6/17/22 4:41
0.042055762,6/17/22 4:41
0.042055762,6/17/22 4:50
0.042055762,6/17/22 4:50
0.042055762,6/17/22 4:51
0.042055762,6/17/22 4:51
0.042055762,6/17/22 4:51
0.042055762,6/17/22 4:51
0.042055762,6/17/22 4:51
0.042055762,6/17/22 4:51
0.042055762,6/17/22 4:51
0.042055762,6/17/22 4:51
0.042055762,6/17/22 5:00
0.042055762,6/17/22 5:01
0.042055762,6/17/22 5:01
0.042055762,6/17/22 5:01
0.042055762,6/17/22 5:01
0.042055762,6/17/22 5:01
0.042055762,6/17/22 5:01
0.042055762,6/17/22 5:01
0.042055762,6/17/22 5:01
0.042055762,6/17/22 5:01
0.042055762,6/17/22 5:11
0.042055762,6/17/22 5:11
0.042055762,6/17/22 5:11
0.042055762,6/17/22 5:11
0.042055762,6/17/22 5:11
0.04212297,6/17/22 5:11
0.042156614,6/17/22 5:11
0.042156614,6/17/22 5:11
0.042156614,6/17/22 5:11
0.042156614,6/17/22 5:11
0.043524656,6/17/22 5:21
0.042190285,6/17/22 5:21
0.042190285,6/17/22 5:21
0.042190285,6/17/22 5:21
0.042190285,6/17/22 5:21
0.042190285,6/17/22 5:21
0.042190285,6/17/22 5:21
0.042190285,6/17/22 5:21
0.042190285,6/17/22 5:21
0.042190285,6/17/22 5:21
0.178128157,6/17/22 5:31
0.178270431,6/17/22 5:31
0.180274245,6/17/22 5:31
0.181574288,6/17/22 5:31
0.181574288,6/17/22 5:31
0.182446188,6/17/22 5:31
0.18405556,6/17/22 5:31
0.184644299,6/17/22 5:31
0.184496938,6/17/22 5:31
0.185530941,6/17/22 5:31
0.787076421,6/17/22 5:41
0.790224709,6/17/22 5:41
0.796559115,6/17/22 5:41
0.790855877,6/17/22 5:41
0.794019283,6/17/22 5:41
0.799745334,6/17/22 5:41
0.797832077,6/17/22 5:41
0.794653481,6/17/22 5:41
0.79846932,6/17/22 5:41
0.799745334,6/17/22 5:41
0.363099143,6/17/22 5:51
0.362809361,6/17/22 5:51
0.363099143,6/17/22 5:51
0.360211702,6/17/22 5:51
0.359636975,6/17/22 5:51
0.3619414,6/17/22 5:51
0.359924224,6/17/22 5:51
0.355923537,6/17/22 5:51
0.357347223,6/17/22 5:51
0.357918291,6/17/22 5:51
2.308996541,6/17/22 6:01
2.312686491,6/17/22 6:01
2.334950355,6/17/22 6:01
2.351788795,6/17/22 6:01
2.348036457,6/17/22 6:01
2.387736449,6/17/22 6:01
2.387736449,6/17/22 6:01
2.385830842,6/17/22 6:01
2.401118387,6/17/22 6:01
2.422298836,6/17/22 6:01
12.07452025,6/17/22 6:11
12.08416439,6/17/22 6:11
12.04563397,6/17/22 6:11
12.07452025,6/17/22 6:11
12.03602058,6/17/22 6:11
12.04563397,6/17/22 6:11
12.05525505,6/17/22 6:11
12.0648838,6/17/22 6:11
12.05525505,6/17/22 6:11
12.05525505,6/17/22 6:11
6.741386368,6/17/22 6:21
6.828055912,6/17/22 6:21
6.757552686,6/17/22 6:21
6.779168098,6/17/22 6:21
6.800852652,6/17/22 6:21
6.790001719,6/17/22 6:21
6.75215961,6/17/22 6:21
6.736006194,6/17/22 6:21
6.736006194,6/17/22 6:21
6.730630314,6/17/22 6:21
7.617290807,6/17/22 6:31
7.325044119,6/17/22 6:31
7.580888207,6/17/22 6:31
7.407379815,6/17/22 6:31
7.599067709,6/17/22 6:31
7.574838042,6/17/22 6:31
7.727550779,6/17/22 6:31
7.75846081,6/17/22 6:31
7.611211591,6/17/22 6:31
7.733722918,6/17/22 6:31
7.514601334,6/17/22 6:41
7.336750091,6/17/22 6:41
7.526610232,6/17/22 6:41
7.568792707,6/17/22 6:41
7.266793825,6/17/22 6:41
7.47868948,6/17/22 6:41
7.574838042,6/17/22 6:41
7.538638321,6/17/22 6:41
7.272597948,6/17/22 6:41
7.508604072,6/17/22 6:41
4.447309417,6/17/22 6:51
4.408422386,6/17/22 6:51
4.390859047,6/17/22 6:51
4.380354649,6/17/22 6:51
4.355942011,6/17/22 6:51
4.324754147,6/17/22 6:51
4.300651381,6/17/22 6:51
4.307524146,6/17/22 6:51
4.276682946,6/17/22 6:51
4.229146074,6/17/22 6:51
8.204411136,6/17/22 7:01
8.230654621,6/17/22 7:01
8.17172442,6/17/22 7:01
8.19786335,6/17/22 7:01
8.237228598,6/17/22 7:01
8.217522402,6/17/22 7:01
8.217522402,6/17/22 7:01
8.22408589,6/17/22 7:01
8.283393695,6/17/22 7:01
8.290009796,6/17/22 7:01
13.70886961,6/17/22 7:11
13.5673184,6/17/22 7:11
13.67607342,6/17/22 7:11
13.75272023,6/17/22 7:11
13.62158738,6/17/22 7:11
13.63246719,6/17/22 7:11
13.69792882,6/17/22 7:11
13.71981914,6/17/22 7:11
13.66515881,6/17/22 7:11
13.70886961,6/17/22 7:11
20.30476837,6/17/22 7:21
20.36971732,6/17/22 7:21
20.53300006,6/17/22 7:21
20.46753049,6/17/22 7:21
20.46753049,6/17/22 7:21
20.53300006,6/17/22 7:21
20.41856533,6/17/22 7:21
20.50023914,6/17/22 7:21
20.48387828,6/17/22 7:21
20.46753049,6/17/22 7:21
29.88274634,6/17/22 7:31
29.76369223,6/17/22 7:31
29.88274634,6/17/22 7:31
29.85889748,6/17/22 7:31
29.81125685,6/17/22 7:31
29.88274634,6/17/22 7:31
29.95440727,6/17/22 7:31
29.88274634,6/17/22 7:31
29.83506766,6/17/22 7:31
29.97833241,6/17/22 7:31
42.93789583,6/17/22 7:41
43.14407893,6/17/22 7:41
43.17853891,6/17/22 7:41
43.21302642,6/17/22 7:41
43.24754147,6/17/22 7:41
43.17853891,6/17/22 7:41
43.28208408,6/17/22 7:41
43.38587756,6/17/22 7:41
43.17853891,6/17/22 7:41
43.38587756,6/17/22 7:41
70.44009833,6/17/22 7:51
70.49636015,6/17/22 7:51
70.27158214,6/17/22 7:51
71.00474302,6/17/22 7:51
70.83487601,6/17/22 7:51
71.11821394,6/17/22 7:51
70.89145314,6/17/22 7:51
71.23186619,6/17/22 7:51
71.45971587,6/17/22 7:51
71.11821394,6/17/22 7:51
230.7153774,6/17/22 8:01
240.8798855,6/17/22 8:01
229.7961977,6/17/22 8:01
230.7153774,6/17/22 8:01
223.642149,6/17/22 8:01
229.0634914,6/17/22 8:01
234.8036457,6/17/22 8:01
222.7511493,6/17/22 8:01
232.9364376,6/17/22 8:01
219.0475501,6/17/22 8:01
277.0002415,6/17/22 8:11
261.1086988,6/17/22 8:11
275.4564609,6/17/22 8:11
272.8299702,6/17/22 8:11
270.2285233,6/17/22 8:11
267.2248359,6/17/22 8:11
283.7150453,6/17/22 8:11
280.78554,6/17/22 8:11
262.5720682,6/17/22 8:11
277.0002415,6/17/22 8:11
276.5582806,6/17/22 8:21
271.7430042,6/17/22 8:21
274.5781665,6/17/22 8:21
250.4902507,6/17/22 8:21
259.6534851,6/17/22 8:21
253.5081564,6/17/22 8:21
266.585545,6/17/22 8:21
246.3254438,6/17/22 8:21
252.6998443,6/17/22 8:21
245.9324253,6/17/22 8:21
130.2597514,6/17/22 8:31
130.2597514,6/17/22 8:31
131.9344148,6/17/22 8:31
131.9344148,6/17/22 8:31
130.5721234,6/17/22 8:31
132.356434,6/17/22 8:31
135.0248096,6/17/22 8:31
130.989785,6/17/22 8:31
135.2405894,6/17/22 8:31
133.4173972,6/17/22 8:31
376.9832325,6/17/22 8:41
382.1348311,6/17/22 8:41
391.710835,6/17/22 8:41
389.8388712,6/17/22 8:41
362.230489,6/17/22 8:41
402.4896957,6/17/22 8:41
389.2168733,6/17/22 8:41
396.7468021,6/17/22 8:41
384.8905875,6/17/22 8:41
382.4400493,6/17/22 8:41
292.2212341,6/17/22 8:51
292.9220011,6/17/22 8:51
314.242679,6/17/22 8:51
316.256233,6/17/22 8:51
315.7516381,6/17/22 8:51
308.7712632,6/17/22 8:51
291.2894852,6/17/22 8:51
305.5830394,6/17/22 8:51
291.0570125,6/17/22 8:51
278.1082363,6/17/22 8:51
392.0237018,6/17/22 9:01
384.2764848,6/17/22 9:01
373.3886792,6/17/22 9:01
393.2776697,6/17/22 9:01
359.3499558,6/17/22 9:01
397.0636911,6/17/22 9:01
372.792928,6/17/22 9:01
387.0476858,6/17/22 9:01
339.0045515,6/17/22 9:01
415.8829659,6/17/22 9:01
372.495409,6/17/22 9:11
420.5576153,6/17/22 9:11
391.398218,6/17/22 9:11
394.8507716,6/17/22 9:11
427.6682946,6/17/22 9:11
381.8298565,6/17/22 9:11
364.5515316,6/17/22 9:11
398.9703478,6/17/22 9:11
404.7454272,6/17/22 9:11
372.1981274,6/17/22 9:11
375.181651,6/17/22 9:21
398.0158777,6/17/22 9:21
382.1348311,6/17/22 9:21
409.6217988,6/17/22 9:21
399.6079324,6/17/22 9:21
401.5268062,6/17/22 9:21
416.2151393,6/17/22 9:21
383.969801,6/17/22 9:21
430.7524146,6/17/22 9:21
398.651937,6/17/22 9:21
418.8820962,6/17/22 9:31
445.7974377,6/17/22 9:31
426.304672,6/17/22 9:31
400.2465359,6/17/22 9:31
434.8991994,6/17/22 9:31
396.4301659,6/17/22 9:31
466.1815094,6/17/22 9:31
406.6889707,6/17/22 9:31
412.9053088,6/17/22 9:31
435.2465615,6/17/22 9:31
453.6969524,6/17/22 9:41
431.7853891,6/17/22 9:41
433.5125211,6/17/22 9:41
503.3176323,6/17/22 9:41
428.0098812,6/17/22 9:41
462.1052437,6/17/22 9:41
433.5125211,6/17/22 9:41
462.4743358,6/17/22 9:41
474.0635857,6/17/22 9:41
463.9536544,6/17/22 9:41
466.1815094,6/17/22 9:51
503.7196415,6/17/22 9:51
460.6318188,6/17/22 9:51
470.2937322,6/17/22 9:51
435.9421183,6/17/22 9:51
496.9289457,6/17/22 9:51
447.2234119,6/17/22 9:51
495.3444852,6/17/22 9:51
490.2297959,6/17/22 9:51
465.437705,6/17/22 9:51
506.1384484,6/17/22 10:01
505.3308917,6/17/22 10:01
476.3399875,6/17/22 10:01
496.9289457,6/17/22 10:01
489.4476218,6/17/22 10:01
529.2816107,6/17/22 10:01
471.7980627,6/17/22 10:01
506.5427107,6/17/22 10:01
504.9275966,6/17/22 10:01
439.4366108,6/17/22 10:01
479.0096089,6/17/22 10:11
542.5449994,6/17/22 10:11
513.8748956,6/17/22 10:11
526.7522039,6/17/22 10:11
534.3769204,6/17/22 10:11
513.0549951,6/17/22 10:11
430.4086392,6/17/22 10:11
490.6213516,6/17/22 10:11
573.7300662,6/17/22 10:11
448.2958851,6/17/22 10:11
530.5508652,6/17/22 10:21
517.5806925,6/17/22 10:21
570.5325478,6/17/22 10:21
520.0660587,6/17/22 10:21
620.4234325,6/17/22 10:21
474.0635857,6/17/22 10:21
639.0246273,6/17/22 10:21
557.9196881,6/17/22 10:21
500.1130876,6/17/22 10:21
626.39615,6/17/22 10:21
573.272183,6/17/22 10:31
576.945505,6/17/22 10:31
565.0924924,6/17/22 10:31
594.7178015,6/17/22 10:31
626.8964643,6/17/22 10:31
658.7092164,6/17/22 10:31
656.0848914,6/17/22 10:31
612.5483042,6/17/22 10:31
615.4896946,6/17/22 10:31
664.5197408,6/17/22 10:31
589.0471386,6/17/22 10:41
586.2321157,6/17/22 10:41
585.2967675,6/17/22 10:41
581.1061341,6/17/22 10:41
589.5176215,6/17/22 10:41
569.6222486,6/17/22 10:41
542.9783402,6/17/22 10:41
589.5176215,6/17/22 10:41
613.5272025,6/17/22 10:41
528.859201,6/17/22 10:41
308.0325794,6/17/22 10:51
322.117358,6/17/22 10:51
295.2700508,6/17/22 10:51
312.990723,6/17/22 10:51
346.6684088,6/17/22 10:51
316.256233,6/17/22 10:51
311.9927505,6/17/22 10:51
337.9236338,6/17/22 10:51
344.4612251,6/17/22 10:51
368.6492003,6/17/22 10:51
706.0901864,6/17/22 11:01
639.0246273,6/17/22 11:01
589.9884802,6/17/22 11:01
638.0050473,6/17/22 11:01
625.396719,6/17/22 11:01
667.7106923,6/17/22 11:01
631.4173136,6/17/22 11:01
665.5816933,6/17/22 11:01
679.542502,6/17/22 11:01
584.3629116,6/17/22 11:01
385.1980068,6/17/22 11:11
345.2872674,6/17/22 11:11
345.5630547,6/17/22 11:11
354.7886725,6/17/22 11:11
360.7873476,6/17/22 11:11
361.9413996,6/17/22 11:11
364.8427057,6/17/22 11:11
392.9638021,6/17/22 11:11
372.1981274,6/17/22 11:11
459.1630918,6/17/22 11:11
297.6369223,6/17/22 11:21
305.3391594,6/17/22 11:21
304.6086863,6/17/22 11:21
289.203898,6/17/22 11:21
311.9927505,6/17/22 11:21
294.5636664,6/17/22 11:21
307.050416,6/17/22 11:21
291.5221435,6/17/22 11:21
291.0570125,6/17/22 11:21
292.6882256,6/17/22 11:21
690.480531,6/17/22 11:31
704.4009833,6/17/22 11:31
692.6891741,6/17/22 11:31
667.177805,6/17/22 11:31
677.9168098,6/17/22 11:31
681.1720926,6/17/22 11:31
664.5197408,6/17/22 11:31
645.69173,6/17/22 11:31
685.5367983,6/17/22 11:31
683.3509607,6/17/22 11:31
759.3003036,6/17/22 11:41
786.4482703,6/17/22 11:41
718.0285765,6/17/22 11:41
843.6908473,6/17/22 11:41
769.0621252,6/17/22 11:41
749.6623903,6/17/22 11:41
834.9793009,6/17/22 11:41
746.0797962,6/17/22 11:41
720.9006748,6/17/22 11:41
756.2752196,6/17/22 11:41
779.5716096,6/17/22 11:51
772.1383566,6/17/22 11:51
686.0843494,6/17/22 11:51
744.8894069,6/17/22 11:51
720.9006748,6/17/22 11:51
835.6462144,6/17/22 11:51
706.0901864,6/17/22 11:51
775.2268929,6/17/22 11:51
749.0640988,6/17/22 11:51
704.9636015,6/17/22 11:51
742.5143232,6/17/22 12:01
715.7391387,6/17/22 12:01
790.8558766,6/17/22 12:01
722.6294453,6/17/22 12:01
740.7379815,6/17/22 12:01
742.5143232,6/17/22 12:01
731.3356825,6/17/22 12:01
730.1688178,6/17/22 12:01
765.9981497,6/17/22 12:01
671.4528403,6/17/22 12:01
707.7834403,6/17/22 12:11
740.1468124,6/17/22 12:11
748.4662849,6/17/22 12:11
844.3647189,6/17/22 12:11
674.1386368,6/17/22 12:11
832.316965,6/17/22 12:11
648.7922715,6/17/22 12:11
838.3191995,6/17/22 12:11
790.8558766,6/17/22 12:11
794.0192825,6/17/22 12:11
175.7267933,6/17/22 12:21
172.8050503,6/17/22 12:21
175.5865491,6/17/22 12:21
175.8671496,6/17/22 12:21
175.7267933,6/17/22 12:21
176.007618,6/17/22 12:21
178.2704314,6/17/22 12:21
176.994043,6/17/22 12:21
177.4184872,6/17/22 12:21
178.6979365,6/17/22 12:21
790.2247094,6/17/22 12:31
832.316965,6/17/22 12:31
737.1980367,6/17/22 12:31
717.4555314,6/17/22 12:31
838.9887807,6/17/22 12:31
716.8829436,6/17/22 12:31
811.9696327,6/17/22 12:31
798.4693201,6/17/22 12:31
732.5044119,6/17/22 12:31
844.3647189,6/17/22 12:31
736.0218185,6/17/22 12:41
711.7501738,6/17/22 12:41
683.3509607,6/17/22 12:41
817.172442,6/17/22 12:41
782.6898787,6/17/22 12:41
689.3788518,6/17/22 12:41
821.7522402,6/17/22 12:41
795.2881851,6/17/22 12:41
674.1386368,6/17/22 12:41
761.7290807,6/17/22 12:41
753.8638321,6/17/22 12:51
803.5856243,6/17/22 12:51
781.441077,6/17/22 12:51
684.4430069,6/17/22 12:51
801.6631796,6/17/22 12:51
701.5946205,6/17/22 12:51
808.0892759,6/17/22 12:51
730.1688178,6/17/22 12:51
661.8722664,6/17/22 12:51
788.9638858,6/17/22 12:51
816.520272,6/17/22 13:01
674.1386368,6/17/22 13:01
740.7379815,6/17/22 13:01
832.9817521,6/17/22 13:01
765.3868209,6/17/22 13:01
738.3761346,6/17/22 13:01
802.3034829,6/17/22 13:01
798.4693201,6/17/22 13:01
680.628462,6/17/22 13:01
828.3393695,6/17/22 13:01
708.3487601,6/17/22 13:11
757.4838042,6/17/22 13:11
730.7520173,6/17/22 13:11
743.1073832,6/17/22 13:11
715.1679207,6/17/22 13:11
803.5856243,6/17/22 13:11
733.0894769,6/17/22 13:11
710.0474302,6/17/22 13:11
803.5856243,6/17/22 13:11
717.4555314,6/17/22 13:11
697.1276771,6/17/22 13:21
727.8406708,6/17/22 13:21
759.9067709,6/17/22 13:21
679.0001719,6/17/22 13:21
694.9048819,6/17/22 13:21
674.1386368,6/17/22 13:21
674.1386368,6/17/22 13:21
639.0246273,6/17/22 13:21
565.0924924,6/17/22 13:21
550.398316,6/17/22 13:21
705.5266691,6/17/22 13:31
684.4430069,6/17/22 13:31
788.9638858,6/17/22 13:31
674.1386368,6/17/22 13:31
775.846081,6/17/22 13:31
797.195342,6/17/22 13:31
616.4732934,6/17/22 13:31
799.1070724,6/17/22 13:31
611.5709678,6/17/22 13:31
761.1211591,6/17/22 13:32
641.5807116,6/17/22 13:41
642.0931541,6/17/22 13:41
699.3575824,6/17/22 13:41
647.2401441,6/17/22 13:41
609.1344436,6/17/22 13:41
537.8010155,6/17/22 13:41
551.7182098,6/17/22 13:41
520.0660587,6/17/22 13:41
530.1274425,6/17/22 13:41
448.6539473,6/17/22 13:42
750.2611596,6/17/22 13:51
780.8174236,6/17/22 13:51
661.8722664,6/17/22 13:51
780.1942679,6/17/22 13:51
681.7161575,6/17/22 13:51
733.0894769,6/17/22 13:51
683.3509607,6/17/22 13:51
732.5044119,6/17/22 13:51
693.2424378,6/17/22 13:52
751.4601334,6/17/22 13:52
747.868948,6/17/22 14:01
792.1197238,6/17/22 14:01
841.6724577,6/17/22 14:01
806.156057,6/17/22 14:01
829.6631181,6/17/22 14:01
790.8558766,6/17/22 14:01
827.0177329,6/17/22 14:01
799.7453341,6/17/22 14:02
800.3841056,6/17/22 14:02
811.321615,6/17/22 14:02
226.3365889,6/17/22 14:11
229.429552,6/17/22 14:11
219.0475501,6/17/22 14:11
228.6980147,6/17/22 14:11
219.5728415,6/17/22 14:11
218.0007342,6/17/22 14:11
220.9797852,6/17/22 14:12
213.1813551,6/17/22 14:12
